TEXT-ID	SUBCORPUS	PRS-ID	SEX	AGE	1LANG	DIALECT	EDUCATION	PERM-RESD	CHILD-RESD	UTTS	WORDS
Artur-J-Gvecg-P500021	Artur-J	Artur-J-G3047	ženski	-		standardni jezik	fakulteta ali več	-	-	5	1933
Artur-J-Gvecg-P500026	Artur-J	Artur-J-G3057	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	posavska	21	1255
Artur-J-Gvecg-P500026	Artur-J	Artur-J-G3055	ženski	-		standardni jezik	-	-	-	7	1480
Artur-J-Gvecg-P500026	Artur-J	Artur-J-G3056	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	savinjska	13	2606
Artur-J-Gvecg-P500028	Artur-J	Artur-J-G3061	moški	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	-	savinjska	4	1694
Artur-J-Gvecg-P500028	Artur-J	Artur-J-G3063	moški	30 do 59 let	slovenščina	standardni jezik	-	-	goriška	8	2266
Artur-J-Gvecg-P500028	Artur-J	Artur-J-G3062	moški	-		standardni jezik	-	-	-	6	3468
Artur-J-Gvecg-P500034	Artur-J	Artur-J-G3069	ženski	-		standardni jezik	-	-	-	3	1309
Artur-J-Gvecg-P500037	Artur-J	Artur-J-G3070	ženski	30 do 59 let		standardni jezik	-	-	-	1	1795
Artur-J-Gvecg-P500042	Artur-J	Artur-J-G3083	ženski	-		standardni jezik	-	-	-	3	869
Artur-J-Gvecg-P500042	Artur-J	Artur-J-G3082	ženski	30 do 59 let	srbščina	tujejezični vplivi	fakulteta ali več	-	-	2	1228
Artur-J-Gvecg-P500046	Artur-J	Artur-J-G3018	ženski	-	slovenščina	standardni jezik	-	-	-	18	1131
Artur-J-Gvecg-P500046	Artur-J	Artur-J-G3090	moški	-		standardni jezik	-	-	-	7	1823
Artur-J-Gvecg-P500046	Artur-J	Artur-J-G3091	moški	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	osrednjeslovenska	-	6	668
Artur-J-Gvecg-P500048	Artur-J	Artur-J-G3098	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	podravska	-	5	1544
Artur-J-Gvecg-P500048	Artur-J	Artur-J-G3097	ženski	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	3	948
Artur-J-Gvecg-P500048	Artur-J	Artur-J-G3023	moški	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	osrednjeslovenska	6	1498
Artur-J-Gvecg-P500051	Artur-J	Artur-J-G3016	moški	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	-	posavska	19	3871
Artur-J-Gvecg-P500054	Artur-J	Artur-J-G3110	ženski	30 do 59 let	slovenščina	standardni jezik	-	-	osrednjeslovenska	4	2074
Artur-J-Gvecg-P500054	Artur-J	Artur-J-G3109	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	primorsko-notranjska	3	1366
Artur-J-Gvecg-P500054	Artur-J	Artur-J-G3108	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	4	1986
Artur-J-Gvecg-P500063	Artur-J	Artur-J-G3134	moški	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	4	1449
Artur-J-Gvecg-P500063	Artur-J	Artur-J-G3132	ženski	-	slovenščina	pogovorni jezik	-	-	-	4	860
Artur-J-Gvecg-P500063	Artur-J	Artur-J-G3135	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	2	527
Artur-J-Gvecg-P500063	Artur-J	Artur-J-G3133	ženski	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	8	1422
Artur-J-Gvecg-P500064	Artur-J	Artur-J-G3139	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	44	2827
Artur-J-Gvecg-P500064	Artur-J	Artur-J-G3140	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	podravska	-	2	984
Artur-J-Gvecg-P500064	Artur-J	Artur-J-G3136	moški	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	osrednjeslovenska	9	804
Artur-J-Gvecg-P500064	Artur-J	Artur-J-G3137	moški	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	-	-	7	705
Artur-J-Gvecg-P500064	Artur-J	Artur-J-G3138	moški	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	osrednjeslovenska	-	10	1490
Artur-J-Gvecg-P500064	Artur-J	Artur-J-G3141	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	obalno-kraška	3	627
Artur-J-Gvecg-P580002	Artur-J	Artur-J-G4529	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	32	659
Artur-J-Gvecg-P580002	Artur-J	Artur-J-G4528	ženski	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	-	-	27	2465
Artur-J-Gvecg-P580003	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	65	1168
Artur-J-Gvecg-P580003	Artur-J	Artur-J-G4530	moški	30 do 59 let	slovenščina	pogovorni jezik	-	osrednjeslovenska	-	58	3812
Artur-J-Gvecg-P580009	Artur-J	Artur-J-G4539	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	23	394
Artur-J-Gvecg-P580009	Artur-J	Artur-J-G4538	moški	nad 60 let	slovenščina	pogovorni jezik	višja ali visoka šola	savinjska	-	28	2312
Artur-J-Gvecg-P580023	Artur-J	Artur-J-G4544	ženski	nad 60 let	slovenščina	standardni jezik	srednja šola	-	posavska	31	620
Artur-J-Gvecg-P580023	Artur-J	Artur-J-G4554	ženski	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	posavska	-	28	1765
Artur-J-Gvecg-P580041	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	60	959
Artur-J-Gvecg-P580041	Artur-J	Artur-J-G4521	moški	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	53	2594
Artur-J-Gvecg-P580047	Artur-J	Artur-J-G4529	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	34	790
Artur-J-Gvecg-P580047	Artur-J	Artur-J-G4586	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	32	3441
Artur-J-Gvecg-P580051	Artur-J	Artur-J-G4602	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	jugovzhodna Slovenija	33	2918
Artur-J-Gvecg-P580051	Artur-J	Artur-J-G4604	moški	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	-	podravska	7	653
Artur-J-Gvecg-P580051	Artur-J	Artur-J-G4605	moški	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	goriška	2	513
Artur-J-Gvecg-P580051	Artur-J	Artur-J-G4603	moški	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	-	podravska	47	1256
Artur-J-Gvecg-P580051	Artur-J	Artur-J-G4597	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	osrednjeslovenska	10	2862
Artur-J-Gvecg-P580051	Artur-J	Artur-J-G4595	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	osrednjeslovenska	62	4569
Artur-J-Gvecg-P580051	Artur-J	Artur-J-G4592	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	primorsko-notranjska	58	5162
Artur-J-Gvecg-P580051	Artur-J	Artur-J-G4593	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	osrednjeslovenska	11	3666
Artur-J-Gvecg-P580051	Artur-J	Artur-J-G4596	ženski	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	-	goriška	20	2806
Artur-J-Gvecg-P580051	Artur-J	Artur-J-G4599	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	pomurska	-	6	1304
Artur-J-Gvecg-P580051	Artur-J	Artur-J-G4600	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	osrednjeslovenska	9	2676
Artur-J-Gvecg-P580051	Artur-J	Artur-J-G4594	ženski	30 do 59 let	ruščina	tujejezični vplivi	fakulteta ali več	-	-	14	2210
Artur-J-Gvecg-P580051	Artur-J	Artur-J-G4590	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	podravska	16	2689
Artur-J-Gvecg-P580051	Artur-J	Artur-J-G4601	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	12	5544
Artur-J-Gvecg-P580051	Artur-J	Artur-J-G4598	moški	-	slovenščina	standardni jezik	-	-	-	6	3730
Artur-J-Gvecg-P580051	Artur-J	Artur-J-G4591	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	11	2702
Artur-N-G5013-P600007	Artur-N	Artur-N-G5013	moški	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	podravska	-	169	1918
Artur-N-G5014-P600007	Artur-N	Artur-N-G5014	moški	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	podravska	-	93	4194
Artur-N-G5019-P600012	Artur-N	Artur-N-G5019	moški	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	podravska	-	81	645
Artur-N-G5020-P600012	Artur-N	Artur-N-G5020	ženski	30 do 59 let	slovenščina	pogovorni jezik	srednja šola	podravska	-	108	1900
Artur-N-G5025-P600021	Artur-N	Artur-N-G5025	ženski	nad 60 let	slovenščina	pogovorni jezik	srednja šola	pomurska	-	125	2267
Artur-N-G5025-P600022	Artur-N	Artur-N-G5025	ženski	nad 60 let	slovenščina	pogovorni jezik	srednja šola	pomurska	-	14	494
Artur-N-G5026-P600021	Artur-N	Artur-N-G5026	ženski	nad 60 let	slovenščina	pogovorni jezik	OŠ ali manj	-	pomurska	119	1748
Artur-N-G5035-P600034	Artur-N	Artur-N-G5035	moški	nad 60 let	slovenščina	pogovorni jezik	višja ali visoka šola	podravska	-	48	2590
Artur-N-G5036-P600034	Artur-N	Artur-N-G5036	moški	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	podravska	-	59	1935
Artur-N-G5043-P600044	Artur-N	Artur-N-G5043	moški	nad 60 let	slovenščina	pogovorni jezik	srednja šola	koroška	-	114	2687
Artur-N-G5044-P600044	Artur-N	Artur-N-G5044	moški	nad 60 let	slovenščina	pogovorni jezik	srednja šola	koroška	-	103	1536
Artur-N-G5053-P600052	Artur-N	Artur-N-G5053	moški	18 do 34 let	slovenščina	pogovorni jezik	višja ali visoka šola	podravska	-	184	2652
Artur-N-G5054-P600052	Artur-N	Artur-N-G5054	ženski	18 do 34 let	slovenščina	pogovorni jezik	višja ali visoka šola	podravska	-	163	2907
Artur-N-G5082-P600080	Artur-N	Artur-N-G5082	ženski	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	primorsko-notranjska	-	31	1330
Artur-N-G5083-P600080	Artur-N	Artur-N-G5083	moški	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	osrednjeslovenska	32	3824
Artur-N-G5097-P600096	Artur-N	Artur-N-G5097	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	gorenjska	1	850
Artur-N-G6001-P600102	Artur-N	Artur-N-G6001	ženski	18 do 34 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	osrednjeslovenska	15	2797
Artur-N-G6007-P600702	Artur-N	Artur-N-G6007	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	osrednjeslovenska	3	2816
Artur-N-G6012-P601201	Artur-N	Artur-N-G6012	moški	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	-	savinjska	28	2624
Artur-N-G6031-P603102	Artur-N	Artur-N-G6031	moški	18 do 34 let	slovenščina	standardni jezik	srednja šola	jugovzhodna Slovenija	-	10	936
Artur-N-G6043-P604301	Artur-N	Artur-N-G6043	moški	30 do 59 let	slovenščina	pogovorni jezik	srednja šola	primorsko-notranjska	-	20	2372
Artur-N-G6047-P604702	Artur-N	Artur-N-G6047	moški	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	gorenjska	-	66	2490
Artur-N-G6060-P606001	Artur-N	Artur-N-G6060	ženski	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	goriška	-	28	2249
Artur-N-G6083-P608301	Artur-N	Artur-N-G6083	ženski	18 do 34 let	slovenščina	pogovorni jezik	višja ali visoka šola	goriška	-	35	1896
Artur-N-G6100-P610002	Artur-N	Artur-N-G6100	moški	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	osrednjeslovenska	-	2	2261
Artur-N-G6103-P610302	Artur-N	Artur-N-G6103	ženski	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	goriška	-	5	1976
Artur-N-G6112-P611202	Artur-N	Artur-N-G6112	moški	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	osrednjeslovenska	-	16	1587
Artur-N-G6116-P611601	Artur-N	Artur-N-G6116	moški	30 do 59 let	slovenščina	narečje	višja ali visoka šola	-	osrednjeslovenska	53	3687
Artur-P-G7001-P700192	Artur-P	Artur-P-G7001	ženski	-	slovenščina	-	-	-	-	1	1920
Artur-P-G7002-P700444	Artur-P	Artur-P-G7002	moški	-	slovenščina	-	-	-	-	30	2090
Artur-P-G7036-P701111	Artur-P	Artur-P-G7036	ženski	-	slovenščina	-	-	-	-	1	1754
Artur-P-G7065-P701064	Artur-P	Artur-P-G7065	moški	-	slovenščina	-	-	-	-	1	2038
Artur-P-G7155-P700259	Artur-P	Artur-P-G7155	ženski	-	slovenščina	-	-	-	-	1	1731
Artur-P-G7165-P700926	Artur-P	Artur-P-G7165	moški	-	slovenščina	-	-	-	-	1	2448
